ano,posicao,escola,pontos,link,letra
1971,1,Acadêmicos do Salgueiro Festa para um rei negro L A S,128.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/1971/,"Nos anais da nossa história, 
Vamos relembrar 
Personagens de outrora 
Que iremos recordar.
Sua vida, sua glória, 
Seu passado imortal, 
Que beleza 
A nobreza do tempo colonial
O-lê-lê, ô-lá-lá,
Pega no ganzê
pega no ganzá!
Hoje tem festa na aldeia, 
Quem quiser pode chegar, 
Tem reisado a noite inteira 
E fogueira pra queimar. 
Nosso rei veio de longe 
Pra poder nos visitar, 
Que beleza 
A nobreza que visita o gongá. 
O-lê-lê, ô-lá-lá,
Pega no ganzê
Pega no ganzá
Senhora dona de casa, 
Traz seu filho pra cantar 
Para o rei que vem de longe, 
Pra poder nos visitar. 
Esta noite ninguém chora, 
E ninguém pode chorar, 
Que beleza 
A nobreza que visita o gongá. 
O-lê-lê, ô-lá-lá
Pega no ganzê
Pega no ganzá"
1971,2,Portela Lapa em três tempos L A,116.0,https://galeriadosamba.com.br/escolas-de-samba/portela/1971/,"Vem dos vice-reis
E dos tempo dos Brasil imperial
Através de tradições
Até a república atual
Os grandes mestres do passado
Dedicaram obras de grande valor
A Lapa de hoje, a Lapa de outrora)  BIS
Que revivemos agora)
As serestas quantas saudades nos traz
Os cabarés e as festas
Emoldurados pelos lampiões a gás
As sociedades e os cordões
Dos antigos carnavais
 
Olha a roda de malandro
Quero ver quem vai cair
Capoeira vai plantando
Pois agora vai subir
 
Poeira, oi, poeira
O samba vai levantar poeira
 
Imagens do Rio Antigo
Berço de grandes vultos da história
A moderna arquitetura lhe renova a toda hora
Mas os famosos arcos 
Os belos mosteiros
São relíquias deste bairro 
Que foi berço de boêmios seresteiros
 
Abre a janela formosa mulher
Cantava o poeta e trovador
Abre a janela formosa mulher
Da velha Lapa que passou"
1971,3,"Império Serrano Nordeste, seu povo, seu canto, sua gente L A",111.0,https://galeriadosamba.com.br/escolas-de-samba/imperio-serrano/1971/,"Nordeste
O canto de tua gente
No Império está presente
Para se comunicar
No fandango, irradias alegrias
Lendas, rezas, fantasias
Tudo isto faz lembrar
Dona Santa desfilou desde menina
O Pierrô e a Colombina 
São eternos foliões
Pastorinhas, cirandeira da cidade
Sai o Bloco da Saudade
Entram em cena os cordões
Eia, eia, eia boiada
Eia, eia o vaqueiro canta assim
Plantador colhe e semeia
Suplicando pra chover
Arrastão feliz na areia
E as rendeiras a tecer
Olê olá, olê olê
Quando a lua se alteia
Cantador canta vitória
Viola afinada ponteia
O canto de um povo em glória"
1971,4,Estação Primeira de Mangueira Os modernos bandeirantes L A,108.0,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/1971/,"Boa noite, meu Brasil
Saudações aos visitantes
 
Trago neste enredo
Fatos bem marcantes
Os modernos bandeirantes
 
Do Oiapoque ao Chuí
Até o sertão distante
O progresso foi se alastrando
Neste país gigante
No céu azul de anil
Orgulho do Brasil
Nosso pássaros de aço
Deixam o povo feliz
 
Ninguém segura mais este país
 
Busquei na minha imaginação
A mais sublime inspiração
Para exaltar
Aqueles que deram asas ao Brasil
Para no espaço ingressar
Ligando corações
O Correio Aéreo Nacional
Atravessando fronteiras
Cruzando todo o continente
 
E caminhando vai o meu Brasil
Santos Dumont
 
Hoje o mundo reconhece
Que você também merece
A glorificação"
1971,5,Unidos de Vila Isabel Ouro mascavo L A,103.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-vila-isabel/1971/,"Ao despertar do dia
O povo com imensa alegria
Festejava a moagem da cana
Ao som de vibrante melodia
Vivendas ornadas de lindas flores
Davam um toque sutil e atraente
Numa mistura de cores
Nos terreiros bandeiras a oscilar
Sorriam brancos e negros
Ao verem a moenda girar
Gira gira moenda)
Gira sem para)
Pra fazer garapa)  BIS
Pra negro velho tomar)
No auge da festa colossal
Na casa grande
O luxo e a graça imperavam
Senhores e damas desfilavam
No salão senhorial
Esquecendo a senzala
Num canto forte que fala
Batucando com efusão
Os negros dançavam
Sob grande emoção
Ô ôôô ôôô
Ao Ouro Mascavo
O nosso louvor
Ô ôôô ôôô
Hoje é dia de festa
Senhor"
1971,6,Estácio de Sá Roteiro turístico através do Brasil L A,101.0,https://galeriadosamba.com.br/escolas-de-samba/estacio-de-sa/1971/,"Brilha sob este céu azul,
O que me faz sentir
Orgulho e sedução
Exaltando os bravos bandeirantes,
Seus lindos campos floridos,
Suas flores verdejantes
As cataratas do Iguaçu,
Gruta de Maquine,
Terra do Batuquejê de Aruanda,
E do famoso candomblé,
Do frevo e maracatu
Salve Iracema
Oh! Lugar
Beleza suprema, poema
Boi bumba oi!
Turismo tem
Em todos os recantos
Tem no norte, tem no leste
Tem no centro, oeste, sul
Quem parte leva saudade de alguém
Do clima tropical
Quem fica pela cidade
Desse país majestade
Vai ficar lembrando o carnaval
Vaquejada, o mestre Aleijadinho
São riquezas que enobrecem
Novos caminhos
Pelos lindos cantos e recantos
É que eu canto
Venham ver o meu Brasil tri-campeão
La la la ia la
La ia la ia la ia la ai ..."
1971,7,"Imperatriz Leopoldinense Barra de ouro, barra de rio, barra de saia L A",97.0,https://galeriadosamba.com.br/escolas-de-samba/imperatriz-leopoldinense/1971/,"É tempo de barra de ouro
Barra de rio, sim, senhor
E tempo de barra de saia
União de três raças por amor
A Imperatriz se engalana
Por destino soberana
E traz pra este carnaval
Fatos de uma era tão marcante
Em que o ouro era constante
Despertando a cobiça universal
Quando aventureiros vindos de além-mar
Com o ouro encontrado procuravam conquistar
Os amores das nossas negras, mulatas e sinhás
E nas barras de suas saias, entoavam madrigais
Sem saber amar
Inaê que vem do tempo
Que traz o vento
Que faz o ouro rolar no rio
Que faz o rio rolar pro mar, rolar pro mar
Olha a saia dela, Inaê
Como o vento leva no ar
Lá, laiá, laiá
Ôôôôô
Lá, laiá, laiá
Ouro, rio, amor"
1971,8,Império da Tijuca O misticismo da África ao Brasil L A,94.0,https://galeriadosamba.com.br/escolas-de-samba/imperio-da-tijuca/1971/,"Lua alta, som constante
Ressoam os atabaques
Lembrando a África distante
E o rufar dos tambores, lá no alto da serra
Personificando o misticismo
Que aqui se encerra
Saravá pai Oxalá
Que meu samba inspirou
Saravá todo povo de Angola Nagô
Agô ôôô agô ôôô
 
Lá na mata tem mironga
Eu quero ver
Lá na mata tem um côco
Este côco tem dendê
 
Das planícies às cochilhas
O misticismo se alastrou
Num torvelhinho de magia
Que preto velho ditou
E o fetiche e o quebranto
Ele nos legou
 
Eu venho de Angola
Sou rei da magia
Minha terra é muito longe
Meu gongá é na Bahia
 
Tem areia ô tem areia
Tem areia no fundo do mar, tem areia"
1971,9,Mocidade Independente de Padre Miguel Rapsódia de saudades L A,86.0,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/1971/,"Canto 
Faço do samba minha prece
Sinto que a musa me aquece
Com o manto da inspiração
Ao transportar-me pelas asas da poesia
Ao som de linda melodia
Que vai fundo no meu coração 
 
Então componho um poema singular
Rememorando obras célicas
Do cancioneiro popular
 
Oh, divina música 
Tua magia nos envolve a alma 
Tua sutileza nos seduz
Pois emanas a luz que inebria e acalma
Tu és a linguagem dos cantores
Tuas entonações nos inspiram amores
 
Música
Nos traz saudades coloridas
Dos trovadores e serestas
E das canções sentidas"
1971,10,Unidos de Padre Miguel O samba do crioulo doido - Homenagem a Sérgio Porto L A,77.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-padre-miguel/1971/,"Esta linda história
Nasceu da imaginação
Do imortal Sérgio Porto
E passará de geração a geração
Sua obra emocionante
Jamais esqueceremos
 
Sua sátira tão bela
Neste carnaval exaltaremos
 
Criôlo Doido
É sublime a sua história
Compositor de grande escola
Que um dia viu fugir sua memória
Enquanto, Inconfidência, Abolição, Proclamação
Foram os temas principais
 
O Criôlo Doido
Era campeão dos carnavais
 
Mas quando a bonança terminou
E a escola um novo enredo escolheu
Sobre a atual conjuntura
Foi aí que o criôlo endoideceu
Inventou toda a história do Brasil
E o resultado foi aquele que se viu
 
Dona Leopoldina virou trem
D. Pedro é uma estação também"
1972,1,"Império Serrano Alô, alô, taí Carmem Miranda L A",68.0,https://galeriadosamba.com.br/escolas-de-samba/imperio-serrano/1972/,"Uma pequena notável
Cantou muito samba 
É motivo de carnaval 
Pandeiro, camisa listrada 
Tornou a baiana internacional 
Seu nome corria chão 
Na boca de toda gente
 
Que grilo é esse? 
Vou embarcar nessa onda
É o Império Serrano que canta
Dando uma de Carmen Miranda
 
Cai, cai, cai, cai, 
Quem mandou escorregar
Cai, cai, cai, cai, 
É melhor se levantar
Cai, cai, cai, cai, 
Quem mandou escorregar 
Cai, cai, cai, cai, 
É melhor se levantar"
1972,2,Estação Primeira de Mangueira Carnaval dos carnavais L A S,62.0,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/1972/,"Vejam ... Que maravilha 
Temos festa mais linda 
Deste meu país 
Esta é mais uma que brilha 
Como esse povo feliz
Para alegria geral
Este é o nosso carnaval
Em todo o Universo  
Não existe outro igual
Só neste Rio tradicional
O Rio oferece ao mundo 
Neste solo fecundo 
O carnaval dos carnavais 
Revivendo com beleza 
Os festejos de Veneza 
Os cortejos geniais 
Oriundos dos romanos 
E dos negros africanos 
Com seus lindos rituais. 
Tem maracatu, maculelê
Batuquejê
Tem capoeira de roda 
E também tem cateretê"
1972,3,"Portela Ilu Ayê, a terra da vida L A S",63.0,https://galeriadosamba.com.br/escolas-de-samba/portela/1972/,"Ilu ayê, ilu ayê, Odara
Negro cantava na nação Nagô
 
Depois chorou lamento de senzala
Tão longe esta de sua Ilu Ayê
Tempo passou ô ô
E no terreirão da casa grande
Negro diz tudo que pode dizer
 
É samba, é batuque, é reza
É dança é ladainha
Negro joga capoeira
E faz louvação à rainha
 
Hoje, negro é terra, negro é vida
Na mutação do tempo
Desfilando na avenida
 
Negro é sensacional
É toda a festa de um povo
É dono do carnaval"
1972,4,Imperatriz Leopoldinense Martim Cererê L A,57.0,https://galeriadosamba.com.br/escolas-de-samba/imperatriz-leopoldinense/1972/,"Vem cá, Brasil
Deixa eu ler a sua mão, menino
Que grande destino
Reservaram pra você
Lá lá lá uê
Fala Martim Cererê  
Tudo era dia
O índio deu a terra grande
O negro trouxe a noite na cor
O branco a galhardia
E todos traziam amor
Tinham encontro marcado
Pra fazer uma nação
E o Brasil cresceu tanto
Que virou interjeição
Lá lá lá uê
Fala Martim Cererê  
Gigante pra frente a evoluir
Milhões de gigantes a construir "
1972,5,"Acadêmicos do Salgueiro Nossa madrinha, Mangueira querida L A",56.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/1972/,"Tengo-Tengo 
Santo Antônio, Chalé,
Minha gente,
É muito samba no pé!
Em noite linda, 
Em noite bela, 
Iremos à avenida 
Recordar em passarela,
O batizado será lembrado 
Pelo Salgueiro de agora, 
Alô Laurindo, alô Viola, 
Alo Mangueira de Cartola. 
Tengo-Tengo
Santo Antônio, Chalé,
Minha gente,
É muito samba no pé!
Ô-ô-ô, ó meu Senhor,
Foi Mangueira
Estação Primeira
Que me batizou"
1972,6,Unidos de Vila Isabel Onde o Brasil aprendeu a liberdade L A,52.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-vila-isabel/1972/,"Aprendeu-se a liberdade
Combatendo em Guararapes
Entre flechas e tacapes
Facas, fuzis e canhões
Brasileiros irmanados
Sem senhores, sem senzala
E a Senhora dos Prazeres
Transformando pedra em bala
Bom Nassau já foi embora
Fez-se a revolução
E a Festa da Pitomba é a reconstituição
 
Jangadas ao mar
Pra buscar lagosta
Pra levar pra festa
Em Jaboatão
Vamos preparar
Lindos mamulengos
Pra comemorar a libertação
E lá vem maracatu, bumba-meu-boi, vaquejada
Cantorias e fandangos
Maculelê, marujada
Cirandeiro, cirandeiro
Sua hora é chegada
Vem cantar esta ciranda
Pois a roda está formada
 
Cirandeiro, cirandeiro, ó
A pedra do seu anel
Brilha mais do que o sol"
1972,7,Mocidade Independente de Padre Miguel Rainha mestiça em tempo de lundu L A,49.0,https://galeriadosamba.com.br/escolas-de-samba/mocidade-independente-de-padre-miguel/1972/,"Vamos falar de nossa história
Lembrando o Brasil Imperial 
Exaltando a rainha mestiça 
Neste carnaval 
Vamos falar dos cantos 
Que para alegria geral 
Trouxeram de Angola 
O lundu para alegrar o pessoal 
Saiu da senzala e entrou nos salões 
Para alegria de todos corações, 
 
Oi que dança boa
Para se dançar
Dava um negócio no corpo
Ninguém conseguia parar, oi
 
Os violeiros 
Tocavam a melodia 
láiá dançava.  Sinhá sorria
A rainha desfilava 
Airosa como a palmeira 
Ao som da melodia 
A tristeza de senzala 
O escravo esquecia 
Cantando o lundu 
Dançando o lundu 
Tudo terminava em alegria
 
Oi que dança boa
Para se dançar
Dava um negócio no corpo
Ninguém conseguia parar, oi"
1972,8,"Em Cima da Hora Bahia, berço do Brasil L A",47.0,https://galeriadosamba.com.br/escolas-de-samba/em-cima-da-hora/1972/,"E, ê, ê, Bahia
Bahia de São Salvador
Terra dos capoeiras
Do famoso candomblé
Tema da festa da Ribeira
A festa do lava-pés
Salve Senhor do Bonfim
Que os baianos tem muita fé
E, ê, ê, Bahia
Bahia de São Salvador
Glória à heroína
Maria Quitéria
Mulher de grande valor
Lutou pela liberdade
E contra o terrível preconceito
Bahia, berço do Brasil
Terra de São Salvador
Que o mundo inteiro encantou"
1972,9,Estácio de Sá O Rio Grande do Sul na festa do Preto Forro L A,46.0,https://galeriadosamba.com.br/escolas-de-samba/estacio-de-sa/1972/,"O negro na senzala cruciante 
Olhando o céu pedia a todo instante 
Em seu canto e lamento de saudade
Apenas uma coisa: Liberdade!
Na região denominada Preto Forro 
Lá na Serra do Mateus 
Na boca do mato 
Todo negro dono de sua liberdade 
Na maior felicidade 
Se dirigiam para lá 
Reunidos davam início a festança 
Com pandeiros, tamborins, chechereis e ganzás
Ôêô Ôêá
Saravá meu povo e salve todos orixás
Sob o clarão da Lua 
E o fosco do lampião
A capoeira era jogada
Sempre ao som de um refrão
Você me chamou de moleque
Moleque é tu
Rio Grande do Sul 
Seu folclore sua gente
Também participaram
Dessa festa diferente
Ôêô Ôêá
Saravá meu povo e salve todos orixás"
1972,10,Império da Tijuca O samba do morro à sociedade L A,43.0,https://galeriadosamba.com.br/escolas-de-samba/imperio-da-tijuca/1972/,"Vamos sambar 
Não importa o lugar
Nos salões mais elegantes 
E lá no morro tão distante 
Vamos sambar 
Sem divisas sociais
Vou em notas musicais
Sou o povo, sou a amante 
Felicidade no barraco 
Ou no castelo 
Sou o samba, sou um elo 
Ligado a grandes amizades
 
Não vim, e sim eu vou
Vou caminhando
Levando amor
 
Seria lindo 
Meu povo sorrindo, sambando, 
Seria lindo 
Meu povo pedindo, cantando"
1972,11,Unidos de Lucas Brasil das 200 milhas L A,41.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-lucas/1972/,"Brasil! Brasil! Brasil! 
Do nascente ao poente 
Existe um céu cor de anil 
E o Sol resplandecente 
Iluminando esta terra de encantos mil 
A passarada gorjeia contente
Saudando o gigante Brasil
Oh!  País de progresso onipresente 
De notáveis recursos naturais, 
E seu profundo mar azul 
Fértil em peixes, petróleo e minerais
Belezas tem de norte a sul
Lindas praias ornando o seu litoral
 
Ó pescador
Ó pescador, ó pescador
Solta o barco e abra a vela
Como se fosse um pintor
Estendendo a sua tela
 
Oh! Duzentas milhas sagradas 
E por muitos outros cobiçadas, 
Tem no povo heróico a defesa varonil, 
Guardião avançado da soberania 
Do nosso Brasil! Brasil!"
1972,12,"Unidos de Padre Miguel Madureira, seu samba, sua história L A",39.0,https://galeriadosamba.com.br/escolas-de-samba/unidos-de-padre-miguel/1972/,"Vem dos tempos imperiais
A história que vamos apresentar
Lourenço Madureira
Desbravando terras, caminhos sem fim
Veja que cenário deslumbrante
Desta história emocionante
Que nos faz cantar assim
 
Madureira, seu samba, sua história
Madureira cantamos sua glória
 
Madureira herdou o nome
Deste simples boiadeiro
E como bairro abençoado
Também tem seu padroeiro
Berço de grandes sambistas
Atração de todo o ano
Da Portela tão querida
Do famoso Império Serrano
E quando chega o carnaval
Madureira é do samba a capital
 
Madureira, seu samba, sua história
Madureira cantamos sua glória"
1973,1,Estação Primeira de Mangueira Lendas do Abaeté L A S,59.0,https://galeriadosamba.com.br/escolas-de-samba/estacao-primeira-de-mangueira/1973/,"Iaiá mandou ir à Bahia
No Abaeté, para ver sua magia
Sua lagoa, sua história sobrenatural
Que a Mangueira traz pra este carnaval
 
Janaína agô, agoiá
Janaína agô, agoiá
Samba curimba com a força de Iemanjá
 
Oh que linda noite de luar
Oh que poesia e sedução
Branca areia, água escura
Tanta ternura no batuque e na canção
Lá no fundo da lagoa 
No seu rito, em sua comemoração
 
Foi assim que eu vi 
Iara cantar
Eu vi alguém mergulhar 
Para nunca mais voltar"
1973,2,Império Serrano Viagem encantada Pindorama adentro L A,58.0,https://galeriadosamba.com.br/escolas-de-samba/imperio-serrano/1973/,"Venha ver o Império, minha gente
Um navegante procurando Upabuçu
Ansiosamente
No pavão misterioso
Via a sereia do mar
Em Pindorama coisas lindas
Até o Boitatá
Oxóssi, rei da mata
Viu Coroaci aparecer
Numa jangada eu vi o saci-pererê
Iererê, rê, rê
Como rema o saci-pererê
Iererê, rê, rê
Só remava o saci-pererê
Quando Jaci surgiu
Enfeitiçando o rio-mar
Iara me levou
Sob o clarão do luar
Na lagoa dourada
De belezas sem par
As flores conversavam
Tudo era encantado
Naquele lugar
Foi assim que eu encontrei
O reino encantado que procurei"
1973,3,"Acadêmicos do Salgueiro Eneida, amor e fantasia L A",56.0,https://galeriadosamba.com.br/escolas-de-samba/academicos-do-salgueiro/1973/,"O povo sambando, 
Cantando a melodia, 
Salgueiro traz o tema 
Eneida, amor e fantasia 
A mulher que veio do Norte 
Para o Rio de Janeiro 
Com idéia genial, 
Em busca da glória 
Na literatura nacional
Expoente jornalista, 
Suas crônicas são imortais, 
Foi amiga dos sambistas, 
Fatos que não esquecemos jamais (coração). 
Coração puro e nobre, foi benquista 
Entre ricos e pobres, 
É famoso o seu Baile de Pierrôs, 
Onde a Colombina procura o seu amor 
A escritora de lirismo invulgar 
Enriqueceu o folclore nacional, 
Hoje o mundo a conhece 
Através da história do carnaval
É açaí,
É tacacá,
Coisa gostosa vem lá do Pará"
